date,price,quantity
Jan 31 2024 02: +0,0.34,2689
Jan 31 2024 03: +0,0.334,2985
Jan 31 2024 04: +0,0.324,3295
Jan 31 2024 05: +0,0.325,3793
Jan 31 2024 06: +0,0.323,3304
Jan 31 2024 07: +0,0.331,4195
Jan 31 2024 08: +0,0.331,5431
Jan 31 2024 09: +0,0.331,5930
Jan 31 2024 10: +0,0.331,4311
Jan 31 2024 11: +0,0.33,5511
Jan 31 2024 12: +0,0.314,4492
Jan 31 2024 13: +0,0.314,4983
Jan 31 2024 14: +0,0.303,5160
Jan 31 2024 15: +0,0.303,6098
Jan 31 2024 16: +0,0.303,6774
Jan 31 2024 17: +0,0.303,6828
Jan 31 2024 18: +0,0.303,6215
Jan 31 2024 19: +0,0.303,5954
Jan 31 2024 20: +0,0.303,6701
Jan 31 2024 21: +0,0.303,5846
Jan 31 2024 22: +0,0.304,4652
Jan 31 2024 23: +0,0.31,4276
Feb 01 2024 00: +0,0.31,3443
Feb 01 2024 01: +0,0.303,2715
Feb 01 2024 02: +0,0.305,2835
Feb 01 2024 03: +0,0.303,2354
Feb 01 2024 04: +0,0.31,3499
Feb 01 2024 05: +0,0.301,2508
Feb 01 2024 06: +0,0.3,2818
Feb 01 2024 07: +0,0.31,2867
Feb 01 2024 08: +0,0.305,3816
Feb 01 2024 09: +0,0.303,3383
Feb 01 2024 10: +0,0.299,3903
Feb 01 2024 11: +0,0.299,3804
Feb 01 2024 12: +0,0.3,3918
Feb 01 2024 13: +0,0.3,3911
Feb 01 2024 14: +0,0.299,5101
Feb 01 2024 15: +0,0.298,5736
Feb 01 2024 16: +0,0.293,4601
Feb 01 2024 17: +0,0.293,5929
Feb 01 2024 18: +0,0.293,5969
Feb 01 2024 19: +0,0.293,4850
Feb 01 2024 20: +0,0.3,5054
Feb 01 2024 21: +0,0.3,4434
Feb 01 2024 22: +0,0.303,4514
Feb 01 2024 23: +0,0.303,3673
Feb 02 2024 00: +0,0.303,3130
Feb 02 2024 01: +0,0.31,2670
Feb 02 2024 02: +0,0.31,3158
Feb 02 2024 03: +0,0.31,3607
Feb 02 2024 04: +0,0.3,2358
Feb 02 2024 05: +0,0.3,2658
Feb 02 2024 06: +0,0.3,1982
Feb 02 2024 07: +0,0.3,1844
Feb 02 2024 08: +0,0.3,2544
Feb 02 2024 09: +0,0.299,2167
Feb 02 2024 10: +0,0.299,3015
Feb 02 2024 11: +0,0.3,4351
Feb 02 2024 12: +0,0.299,4001
Feb 02 2024 13: +0,0.299,3711
Feb 02 2024 14: +0,0.292,3387
Feb 02 2024 15: +0,0.29,3107
Feb 02 2024 16: +0,0.29,4402
Feb 02 2024 17: +0,0.292,5186
Feb 02 2024 18: +0,0.292,5577
Feb 02 2024 19: +0,0.297,4457
Feb 02 2024 20: +0,0.3,5102
Feb 02 2024 21: +0,0.303,5019
Feb 02 2024 22: +0,0.3,4911
Feb 02 2024 23: +0,0.31,4046
Feb 03 2024 00: +0,0.313,4813
Feb 03 2024 01: +0,0.32,3495
Feb 03 2024 02: +0,0.31,3614
Feb 03 2024 03: +0,0.31,3369
Feb 03 2024 04: +0,0.31,3112
Feb 03 2024 05: +0,0.31,2913
Feb 03 2024 06: +0,0.312,2866
Feb 03 2024 07: +0,0.31,2347
Feb 03 2024 08: +0,0.31,2389
Feb 03 2024 09: +0,0.3,2843
Feb 03 2024 10: +0,0.305,3236
Feb 03 2024 11: +0,0.303,3502
Feb 03 2024 12: +0,0.31,4849
Feb 03 2024 13: +0,0.306,4937
Feb 03 2024 14: +0,0.313,4464
Feb 03 2024 15: +0,0.31,5846
Feb 03 2024 16: +0,0.303,4849
Feb 03 2024 17: +0,0.31,4872
Feb 03 2024 18: +0,0.313,4655
Feb 03 2024 19: +0,0.315,4444
Feb 03 2024 20: +0,0.32,5228
Feb 03 2024 21: +0,0.32,5271
Feb 03 2024 22: +0,0.334,4804
Feb 03 2024 23: +0,0.335,4104
Feb 04 2024 00: +0,0.335,3464
Feb 04 2024 01: +0,0.346,2928
Feb 04 2024 02: +0,0.346,2899
Feb 04 2024 03: +0,0.349,2810
Feb 04 2024 04: +0,0.35,3926
Feb 04 2024 05: +0,0.356,2798
Feb 04 2024 06: +0,0.35,3208
Feb 04 2024 07: +0,0.35,2641
Feb 04 2024 08: +0,0.346,4296
Feb 04 2024 09: +0,0.35,4263
Feb 04 2024 10: +0,0.347,3941
Feb 04 2024 11: +0,0.35,3366
Feb 04 2024 12: +0,0.356,5255
Feb 04 2024 13: +0,0.357,5213
Feb 04 2024 14: +0,0.357,5106
Feb 04 2024 15: +0,0.358,5167
Feb 04 2024 16: +0,0.355,4517
Feb 04 2024 17: +0,0.361,6330
Feb 04 2024 18: +0,0.361,5607
Feb 04 2024 19: +0,0.368,5678
Feb 04 2024 20: +0,0.367,4145
Feb 04 2024 21: +0,0.367,4238
Feb 04 2024 22: +0,0.37,4066
Feb 04 2024 23: +0,0.368,3883
Feb 05 2024 00: +0,0.37,3923
Feb 05 2024 01: +0,0.379,3093
Feb 05 2024 02: +0,0.38,2447
Feb 05 2024 03: +0,0.38,2671
Feb 05 2024 04: +0,0.39,2246
Feb 05 2024 05: +0,0.389,2409
Feb 05 2024 06: +0,0.38,2651
Feb 05 2024 07: +0,0.38,2356
Feb 05 2024 08: +0,0.382,1777
Feb 05 2024 09: +0,0.38,1885
Feb 05 2024 10: +0,0.38,1922
Feb 05 2024 11: +0,0.38,2361
Feb 05 2024 12: +0,0.378,3101
Feb 05 2024 13: +0,0.378,3235
Feb 05 2024 14: +0,0.374,3583
Feb 05 2024 15: +0,0.374,3069
Feb 05 2024 16: +0,0.378,3846
Feb 05 2024 17: +0,0.371,3384
Feb 05 2024 18: +0,0.367,3519
Feb 05 2024 19: +0,0.378,4056
Feb 05 2024 20: +0,0.378,3815
Feb 05 2024 21: +0,0.378,3566
Feb 05 2024 22: +0,0.381,3991
Feb 05 2024 23: +0,0.38,2576
Feb 06 2024 00: +0,0.38,2149
Feb 06 2024 01: +0,0.386,2091
Feb 06 2024 02: +0,0.38,1776
Feb 06 2024 03: +0,0.38,1687
Feb 06 2024 04: +0,0.372,2455
Feb 06 2024 05: +0,0.38,1616
Feb 06 2024 06: +0,0.362,1273
Feb 06 2024 07: +0,0.36,1391
Feb 06 2024 08: +0,0.36,1352
Feb 06 2024 09: +0,0.359,2297
Feb 06 2024 10: +0,0.352,2562
Feb 06 2024 11: +0,0.35,2319
Feb 06 2024 12: +0,0.354,4715
Feb 06 2024 13: +0,0.351,4197
Feb 06 2024 14: +0,0.346,3579
Feb 06 2024 15: +0,0.35,3938
Feb 06 2024 16: +0,0.346,3734
Feb 06 2024 17: +0,0.346,3592
Feb 06 2024 18: +0,0.347,3849
Feb 06 2024 19: +0,0.343,4370
Feb 06 2024 20: +0,0.345,4418
Feb 06 2024 21: +0,0.343,4285
Feb 06 2024 22: +0,0.344,3096
Feb 06 2024 23: +0,0.34,2422
Feb 07 2024 00: +0,0.34,2090
Feb 07 2024 01: +0,0.39,31997
Feb 07 2024 02: +0,0.472,47480
Feb 07 2024 03: +0,0.451,26274
Feb 07 2024 04: +0,0.35,13789
Feb 07 2024 05: +0,0.334,9562
Feb 07 2024 06: +0,0.322,9737
Feb 07 2024 07: +0,0.318,10987
Feb 07 2024 08: +0,0.303,17559
Feb 07 2024 09: +0,0.296,12106
Feb 07 2024 10: +0,0.296,12115
Feb 07 2024 11: +0,0.292,12314
Feb 07 2024 12: +0,0.295,11219
Feb 07 2024 13: +0,0.288,12070
Feb 07 2024 14: +0,0.283,11036
Feb 07 2024 15: +0,0.28,11040
Feb 07 2024 16: +0,0.285,12165
Feb 07 2024 17: +0,0.29,13195
Feb 07 2024 18: +0,0.284,11061
Feb 07 2024 19: +0,0.274,10373
Feb 07 2024 20: +0,0.273,10751
Feb 07 2024 21: +0,0.271,9162
Feb 07 2024 22: +0,0.272,9181
Feb 07 2024 23: +0,0.271,7307
Feb 08 2024 00: +0,0.277,5547
Feb 08 2024 01: +0,0.28,4931
Feb 08 2024 02: +0,0.28,4003
Feb 08 2024 03: +0,0.28,3770
Feb 08 2024 04: +0,0.28,4345
Feb 08 2024 05: +0,0.284,4068
Feb 08 2024 06: +0,0.28,3134
Feb 08 2024 07: +0,0.283,3355
Feb 08 2024 08: +0,0.287,3970
Feb 08 2024 09: +0,0.278,3499
Feb 08 2024 10: +0,0.279,4475
Feb 08 2024 11: +0,0.28,5044
Feb 08 2024 12: +0,0.28,6294
Feb 08 2024 13: +0,0.272,5503
Feb 08 2024 14: +0,0.27,6097
Feb 08 2024 15: +0,0.268,6526
Feb 08 2024 16: +0,0.269,7059
Feb 08 2024 17: +0,0.27,7660
Feb 08 2024 18: +0,0.27,7883
Feb 08 2024 19: +0,0.269,8715
Feb 08 2024 20: +0,0.272,8062
Feb 08 2024 21: +0,0.28,7806
Feb 08 2024 22: +0,0.27,6632
Feb 08 2024 23: +0,0.28,6053
Feb 09 2024 00: +0,0.28,5049
Feb 09 2024 01: +0,0.28,5387
Feb 09 2024 02: +0,0.286,4588
Feb 09 2024 03: +0,0.282,4170
Feb 09 2024 04: +0,0.289,4439
Feb 09 2024 05: +0,0.282,3718
Feb 09 2024 06: +0,0.29,3381
Feb 09 2024 07: +0,0.28,3748
Feb 09 2024 08: +0,0.28,4720
Feb 09 2024 09: +0,0.28,4486
Feb 09 2024 10: +0,0.282,3973
Feb 09 2024 11: +0,0.28,4279
Feb 09 2024 12: +0,0.276,4783
Feb 09 2024 13: +0,0.273,5173
Feb 09 2024 14: +0,0.275,6294
Feb 09 2024 15: +0,0.274,6377
Feb 09 2024 16: +0,0.278,6613
Feb 09 2024 17: +0,0.28,7662
Feb 09 2024 18: +0,0.28,7025
Feb 09 2024 19: +0,0.29,8185
Feb 09 2024 20: +0,0.296,8461
Feb 09 2024 21: +0,0.296,7813
Feb 09 2024 22: +0,0.291,7170
Feb 09 2024 23: +0,0.302,7797
Feb 10 2024 00: +0,0.303,5468
Feb 10 2024 01: +0,0.31,5603
Feb 10 2024 02: +0,0.31,4687
Feb 10 2024 03: +0,0.31,5428
Feb 10 2024 04: +0,0.306,4279
Feb 10 2024 05: +0,0.3,4023
Feb 10 2024 06: +0,0.306,4210
Feb 10 2024 07: +0,0.31,3625
Feb 10 2024 08: +0,0.302,3820
Feb 10 2024 09: +0,0.297,3816
Feb 10 2024 10: +0,0.282,4845
Feb 10 2024 11: +0,0.289,5253
Feb 10 2024 12: +0,0.286,5319
Feb 10 2024 13: +0,0.288,5083
Feb 10 2024 14: +0,0.297,6308
Feb 10 2024 15: +0,0.292,5660
Feb 10 2024 16: +0,0.292,5565
Feb 10 2024 17: +0,0.29,4901
Feb 10 2024 18: +0,0.3,6655
Feb 10 2024 19: +0,0.298,6052
Feb 10 2024 20: +0,0.302,6176
Feb 10 2024 21: +0,0.302,6609
Feb 10 2024 22: +0,0.31,6759
Feb 10 2024 23: +0,0.31,5911
Feb 11 2024 00: +0,0.313,5410
Feb 11 2024 01: +0,0.313,4458
Feb 11 2024 02: +0,0.313,4152
Feb 11 2024 03: +0,0.31,3805
Feb 11 2024 04: +0,0.31,2855
Feb 11 2024 05: +0,0.31,3326
Feb 11 2024 06: +0,0.31,2731
Feb 11 2024 07: +0,0.31,2817
Feb 11 2024 08: +0,0.305,3468
Feb 11 2024 09: +0,0.302,3323
Feb 11 2024 10: +0,0.302,4629
Feb 11 2024 11: +0,0.302,4791
Feb 11 2024 12: +0,0.3,5504
Feb 11 2024 13: +0,0.302,6141
Feb 11 2024 14: +0,0.302,7326
Feb 11 2024 15: +0,0.302,6849
Feb 11 2024 16: +0,0.302,6518
Feb 11 2024 17: +0,0.302,5718
Feb 11 2024 18: +0,0.302,5972
Feb 11 2024 19: +0,0.309,6385
Feb 11 2024 20: +0,0.31,6421
Feb 11 2024 21: +0,0.313,5615
Feb 11 2024 22: +0,0.313,5611
Feb 11 2024 23: +0,0.313,4675
Feb 12 2024 00: +0,0.32,4385
Feb 12 2024 01: +0,0.313,3182
Feb 12 2024 02: +0,0.32,3053
Feb 12 2024 03: +0,0.32,3198
Feb 12 2024 04: +0,0.32,2820
Feb 12 2024 05: +0,0.32,2963
Feb 12 2024 06: +0,0.32,2862
Feb 12 2024 07: +0,0.32,2931
Feb 12 2024 08: +0,0.31,2513
Feb 12 2024 09: +0,0.311,2766
Feb 12 2024 10: +0,0.311,3403
Feb 12 2024 11: +0,0.31,2930
Feb 12 2024 12: +0,0.306,3065
Feb 12 2024 13: +0,0.305,2824
Feb 12 2024 14: +0,0.31,3854
Feb 12 2024 15: +0,0.303,4091
Feb 12 2024 16: +0,0.303,4911
Feb 12 2024 17: +0,0.305,5444
Feb 12 2024 18: +0,0.302,6047
Feb 12 2024 19: +0,0.303,5475
Feb 12 2024 20: +0,0.313,6170
Feb 12 2024 21: +0,0.313,5816
Feb 12 2024 22: +0,0.32,5378
Feb 12 2024 23: +0,0.32,4059
Feb 13 2024 00: +0,0.32,3294
Feb 13 2024 01: +0,0.323,2884
Feb 13 2024 02: +0,0.319,2888
Feb 13 2024 03: +0,0.32,3304
Feb 13 2024 04: +0,0.319,2982
Feb 13 2024 05: +0,0.312,2324
Feb 13 2024 06: +0,0.312,2599
Feb 13 2024 07: +0,0.318,3073
Feb 13 2024 08: +0,0.31,3167
Feb 13 2024 09: +0,0.31,2725
Feb 13 2024 10: +0,0.31,3686
Feb 13 2024 11: +0,0.307,3118
Feb 13 2024 12: +0,0.301,3769
Feb 13 2024 13: +0,0.306,4759
Feb 13 2024 14: +0,0.305,3857
Feb 13 2024 15: +0,0.304,4165
Feb 13 2024 16: +0,0.308,5292
Feb 13 2024 17: +0,0.301,5124
Feb 13 2024 18: +0,0.303,4882
Feb 13 2024 19: +0,0.309,5131
Feb 13 2024 20: +0,0.305,5654
Feb 13 2024 21: +0,0.301,4864
Feb 13 2024 22: +0,0.3,4772
Feb 13 2024 23: +0,0.3,3715
Feb 14 2024 00: +0,0.308,2750
Feb 14 2024 01: +0,0.3,2856
Feb 14 2024 02: +0,0.301,3126
Feb 14 2024 03: +0,0.291,3506
Feb 14 2024 04: +0,0.3,3850
Feb 14 2024 05: +0,0.29,3761
Feb 14 2024 06: +0,0.292,3361
Feb 14 2024 07: +0,0.289,3232
Feb 14 2024 08: +0,0.287,3452
Feb 14 2024 09: +0,0.28,4996
Feb 14 2024 10: +0,0.28,5112
Feb 14 2024 11: +0,0.28,5174
Feb 14 2024 12: +0,0.278,5830
Feb 14 2024 13: +0,0.278,6761
Feb 14 2024 14: +0,0.279,7417
Feb 14 2024 15: +0,0.275,6880
Feb 14 2024 16: +0,0.276,8299
Feb 14 2024 17: +0,0.278,8331
Feb 14 2024 18: +0,0.279,8104
Feb 14 2024 19: +0,0.276,8039
Feb 14 2024 20: +0,0.274,8546
Feb 14 2024 21: +0,0.279,7585
Feb 14 2024 22: +0,0.28,8049
Feb 14 2024 23: +0,0.282,6789
Feb 15 2024 00: +0,0.28,4541
Feb 15 2024 01: +0,0.28,3196
Feb 15 2024 02: +0,0.288,3987
Feb 15 2024 03: +0,0.289,3511
Feb 15 2024 04: +0,0.289,3115
Feb 15 2024 05: +0,0.29,3464
Feb 15 2024 06: +0,0.287,3035
Feb 15 2024 07: +0,0.289,3764
Feb 15 2024 08: +0,0.278,3679
Feb 15 2024 09: +0,0.279,3392
Feb 15 2024 10: +0,0.278,3821
Feb 15 2024 11: +0,0.279,4373
Feb 15 2024 12: +0,0.278,4295
Feb 15 2024 13: +0,0.276,4419
Feb 15 2024 14: +0,0.279,5983
Feb 15 2024 15: +0,0.279,7301
Feb 15 2024 16: +0,0.279,6323
Feb 15 2024 17: +0,0.279,6828
Feb 15 2024 18: +0,0.279,7935
Feb 15 2024 19: +0,0.28,8276
Feb 15 2024 20: +0,0.288,7877
Feb 15 2024 21: +0,0.283,7169
Feb 15 2024 22: +0,0.28,6605
Feb 15 2024 23: +0,0.289,5577
Feb 16 2024 00: +0,0.289,4105
Feb 16 2024 01: +0,0.29,3985
Feb 16 2024 02: +0,0.29,3783
Feb 16 2024 03: +0,0.29,3161
Feb 16 2024 04: +0,0.287,3224
Feb 16 2024 05: +0,0.289,3008
Feb 16 2024 06: +0,0.289,3213
Feb 16 2024 07: +0,0.28,2834
Feb 16 2024 08: +0,0.28,3493
Feb 16 2024 09: +0,0.28,3833
Feb 16 2024 10: +0,0.28,4217
Feb 16 2024 11: +0,0.28,5724
Feb 16 2024 12: +0,0.289,6391
Feb 16 2024 13: +0,0.28,4643
Feb 16 2024 14: +0,0.28,5015
Feb 16 2024 15: +0,0.279,5621
Feb 16 2024 16: +0,0.28,5843
Feb 16 2024 17: +0,0.28,7310
Feb 16 2024 18: +0,0.276,6552
Feb 16 2024 19: +0,0.28,6863
Feb 16 2024 20: +0,0.28,6831
Feb 16 2024 21: +0,0.285,6992
Feb 16 2024 22: +0,0.281,6718
Feb 16 2024 23: +0,0.28,5838
Feb 17 2024 00: +0,0.289,6137
Feb 17 2024 01: +0,0.29,5045
Feb 17 2024 02: +0,0.29,5141
Feb 17 2024 03: +0,0.29,5083
Feb 17 2024 04: +0,0.29,4681
Feb 17 2024 05: +0,0.29,4331
Feb 17 2024 06: +0,0.29,4238
Feb 17 2024 07: +0,0.29,4067
Feb 17 2024 08: +0,0.287,3812
Feb 17 2024 09: +0,0.279,4464
Feb 17 2024 10: +0,0.278,4118
Feb 17 2024 11: +0,0.279,5170
Feb 17 2024 12: +0,0.278,5560
Feb 17 2024 13: +0,0.279,5500
Feb 17 2024 14: +0,0.275,6055
Feb 17 2024 15: +0,0.27,6118
Feb 17 2024 16: +0,0.275,7263
Feb 17 2024 17: +0,0.278,7430
Feb 17 2024 18: +0,0.277,6056
Feb 17 2024 19: +0,0.279,6760
Feb 17 2024 20: +0,0.279,6816
Feb 17 2024 21: +0,0.28,7148
Feb 17 2024 22: +0,0.287,6701
Feb 17 2024 23: +0,0.281,6767
Feb 18 2024 00: +0,0.286,6283
Feb 18 2024 01: +0,0.29,4051
Feb 18 2024 02: +0,0.29,4848
Feb 18 2024 03: +0,0.29,8097
Feb 18 2024 04: +0,0.29,3816
Feb 18 2024 05: +0,0.289,3669
Feb 18 2024 06: +0,0.29,3701
Feb 18 2024 07: +0,0.28,4084
Feb 18 2024 08: +0,0.28,3887
Feb 18 2024 09: +0,0.279,4502
Feb 18 2024 10: +0,0.279,4631
Feb 18 2024 11: +0,0.279,5957
Feb 18 2024 12: +0,0.275,6685
Feb 18 2024 13: +0,0.274,6161
Feb 18 2024 14: +0,0.274,6781
Feb 18 2024 15: +0,0.276,6408
Feb 18 2024 16: +0,0.276,6593
Feb 18 2024 17: +0,0.276,6588
Feb 18 2024 18: +0,0.279,6126
Feb 18 2024 19: +0,0.279,6428
Feb 18 2024 20: +0,0.28,6299
Feb 18 2024 21: +0,0.28,5998
Feb 18 2024 22: +0,0.279,5157
Feb 18 2024 23: +0,0.28,4187
Feb 19 2024 00: +0,0.28,3157
Feb 19 2024 01: +0,0.288,2815
Feb 19 2024 02: +0,0.285,2566
Feb 19 2024 03: +0,0.28,2915
Feb 19 2024 04: +0,0.28,2606
Feb 19 2024 05: +0,0.279,2897
Feb 19 2024 06: +0,0.276,2945
Feb 19 2024 07: +0,0.276,2888
Feb 19 2024 08: +0,0.28,3582
Feb 19 2024 09: +0,0.278,2975
Feb 19 2024 10: +0,0.275,3691
Feb 19 2024 11: +0,0.277,3939
Feb 19 2024 12: +0,0.276,5040
Feb 19 2024 13: +0,0.275,4630
Feb 19 2024 14: +0,0.274,4262
Feb 19 2024 15: +0,0.274,4531
Feb 19 2024 16: +0,0.276,4880
Feb 19 2024 17: +0,0.276,4758
Feb 19 2024 18: +0,0.276,5956
Feb 19 2024 19: +0,0.279,5767
Feb 19 2024 20: +0,0.279,6399
Feb 19 2024 21: +0,0.28,6158
Feb 19 2024 22: +0,0.279,5454
Feb 19 2024 23: +0,0.28,4543
Feb 20 2024 00: +0,0.281,3502
Feb 20 2024 01: +0,0.28,3229
Feb 20 2024 02: +0,0.28,2783
Feb 20 2024 03: +0,0.28,3436
Feb 20 2024 04: +0,0.274,4015
Feb 20 2024 05: +0,0.276,3599
Feb 20 2024 06: +0,0.279,3634
Feb 20 2024 07: +0,0.276,2849
Feb 20 2024 08: +0,0.276,3798
Feb 20 2024 09: +0,0.272,2729
Feb 20 2024 10: +0,0.273,2856
Feb 20 2024 11: +0,0.273,3126
Feb 20 2024 12: +0,0.27,3780
Feb 20 2024 13: +0,0.269,3395
Feb 20 2024 14: +0,0.27,4134
Feb 20 2024 15: +0,0.269,4996
Feb 20 2024 16: +0,0.268,4559
Feb 20 2024 17: +0,0.268,4565
Feb 20 2024 18: +0,0.27,5079
Feb 20 2024 19: +0,0.269,5557
Feb 20 2024 20: +0,0.27,5076
Feb 20 2024 21: +0,0.27,5602
Feb 20 2024 22: +0,0.27,5095
Feb 20 2024 23: +0,0.271,4482
Feb 21 2024 00: +0,0.276,4786
Feb 21 2024 01: +0,0.28,3592
Feb 21 2024 02: +0,0.28,3527
Feb 21 2024 03: +0,0.272,4324
Feb 21 2024 04: +0,0.273,3957
Feb 21 2024 05: +0,0.271,3729
Feb 21 2024 06: +0,0.27,3637
Feb 21 2024 07: +0,0.27,3853
Feb 21 2024 08: +0,0.267,4309
Feb 21 2024 09: +0,0.265,4617
Feb 21 2024 10: +0,0.262,5501
Feb 21 2024 11: +0,0.263,4841
Feb 21 2024 12: +0,0.26,5181
Feb 21 2024 13: +0,0.262,6047
Feb 21 2024 14: +0,0.26,6290
Feb 21 2024 15: +0,0.26,6652
